,Average_fs,Average_ins,TestSet,Average_Totalcount,FinetuneSet_n10,FinetuneSet_n30,FinetuneSet_n50,FinetuneSet_n100,FinetuneSet_n300,FinetuneSet_n500,FinetuneSet_n1000
Oligo6714,0.9001353621482849,0.19685202986001968,False,81.45454545454545,False,False,False,False,False,False,False
Oligo6718,0.8313398003578186,0.37670123428106306,False,90.0,False,False,False,False,False,False,False
Oligo6719,0.7743174254894256,0.11150885485112667,False,917.9090909090908,False,False,False,False,False,False,False
Oligo6720,0.8144944131374359,0.17769506573677063,False,1029.090909090909,False,False,False,False,False,False,False
Oligo6721,0.901321429014206,0.09354283483698964,False,87.18181818181819,False,False,False,False,False,False,False
Oligo6726,0.6969978511333466,0.2256380647420883,False,705.9090909090909,False,False,False,False,False,False,False
Oligo6727,0.8214466214179993,0.14723273366689682,False,717.2727272727273,False,False,False,False,False,False,False
Oligo6728,0.5334573000669479,0.1088381465524435,False,1673.4545454545455,False,False,False,False,False,False,False
Oligo6729,0.6457870215177536,0.044677418656647205,False,46.54545454545455,False,False,False,False,False,False,False
Oligo6730,0.834441751241684,0.3953576708212495,False,201.63636363636363,False,False,False,False,False,False,False
Oligo6731,0.8478316679596901,0.0,False,22.09090909090909,False,False,False,False,False,False,False
Oligo6732,0.7875217437744141,0.08822787441313266,False,1731.1818181818182,False,False,False,False,False,False,False
Oligo6733,0.9307481944561005,0.7131429314613342,False,617.5454545454545,False,False,False,False,False,False,False
Oligo6740,0.9120471715927124,0.029765559127554297,False,267.09090909090907,False,False,False,False,False,False,False
Oligo6741,0.8390561938285828,0.12954182028770447,False,503.7272727272728,False,False,False,False,False,False,False
Oligo6746,0.5338900208473205,0.10336622763425111,False,108.63636363636364,False,False,False,False,False,False,False
Oligo6747,0.08332089781761169,0.0,False,20.0,False,False,False,False,False,False,False
Oligo6750,0.9455196261405945,0.8140343070030213,False,982.6363636363636,False,False,False,False,False,False,False
Oligo6751,0.5352387607097626,0.14167139381170274,False,500.3636363636364,False,False,False,False,False,False,False
Oligo6752,0.7879316329956054,0.4807543814182281,False,758.1818181818181,False,False,False,False,False,False,False
Oligo6753,0.8962431073188781,0.42464683949947357,False,1162.6363636363635,False,False,False,False,False,False,False
Oligo6754,0.8906999230384827,0.1033038629218936,False,124.36363636363636,False,False,False,False,False,False,False
Oligo6755,0.8032177746295929,0.16354186981916427,False,213.8181818181818,False,False,False,False,False,False,False
Oligo6756,0.7859494924545288,0.06733666791114956,False,365.9090909090909,False,False,False,False,False,False,False
Oligo6757,0.7640128195285797,0.2814084880053997,False,424.27272727272725,False,False,False,False,False,False,False
Oligo6758,0.6935536146163941,0.24348705559968947,False,174.1818181818182,False,False,False,False,False,False,False
Oligo6759,0.7378556311130524,0.14848603457212448,False,249.9090909090909,False,False,False,False,False,False,False
Oligo6761,0.8519028127193451,0.30645452439785004,False,640.8181818181819,False,False,False,False,False,False,False
Oligo6762,0.8661444842815399,0.13742808401584625,False,811.1818181818181,False,False,False,False,False,False,False
Oligo6763,0.5311721593141556,0.09136740751564502,False,79.27272727272727,False,False,False,False,False,False,False
Oligo6764,0.8872046411037445,0.1636296410113573,False,176.8181818181818,False,False,False,False,False,False,False
Oligo6765,0.0,0.0,False,0.0,False,False,False,False,False,False,False
Oligo6766,0.8353752732276917,0.10041214041411876,False,230.1818181818182,False,False,False,False,False,False,False
Oligo6767,0.6680680185556411,0.0,False,24.363636363636363,False,False,False,False,False,False,False
Oligo6769,0.7250743478536605,0.0,False,10.636363636363637,False,False,False,False,False,False,False
Oligo6770,0.740644508600235,0.0,False,250.54545454545453,False,False,False,False,False,False,False
Oligo6776,0.8676421403884887,0.36768344044685364,False,34.63636363636363,False,False,False,False,False,False,False
Oligo6777,0.0,0.0,False,0.0,False,False,False,False,False,False,False
Oligo6785,0.781259560585022,0.11900978460907936,False,473.9090909090909,False,False,False,False,False,False,False
Oligo6786,0.843784511089325,0.24032267257571222,False,1457.090909090909,False,False,False,False,False,False,False
Oligo6787,0.834252941608429,0.4887378364801407,False,210.1818181818182,False,False,False,False,False,False,False
Oligo6789,0.5484532356262207,0.09454407580196858,False,565.4545454545455,False,False,False,False,False,False,False
Oligo6790,0.9309141397476196,0.46772281229496004,False,111.0,False,False,False,False,False,False,False
Oligo6792,0.6175835952162743,0.0,False,41.18181818181818,False,False,False,False,False,False,False
Oligo6794,0.7967036664485931,0.14773355443030595,False,84.63636363636364,False,False,False,False,False,False,False
Oligo6795,0.6481869429349899,0.0,False,21.727272727272727,False,False,False,False,False,False,False
Oligo6796,0.8621776878833771,0.030136180715635418,False,132.9090909090909,False,False,False,False,False,False,False
Oligo6797,0.7802696168422699,0.22323542684316636,False,769.7272727272727,False,False,False,False,False,False,False
Oligo6798,0.8960018217563629,0.21193906366825105,False,140.36363636363637,False,False,False,False,False,False,False
Oligo6799,0.7528752893209457,0.0,False,128.54545454545453,False,False,False,False,False,False,False
Oligo6801,0.7120232790708542,0.14704692289233207,False,208.63636363636363,False,False,False,False,False,False,False
Oligo6803,0.7602832317352295,0.29313771761953833,False,100.36363636363636,False,False,False,False,False,False,False
Oligo6804,0.7657152771949768,0.0059330721385777,False,117.9090909090909,False,False,False,False,False,False,False
Oligo6808,0.6007142126560211,0.16911316365003587,False,452.7272727272728,False,False,False,False,False,False,False
Oligo6809,0.9190837264060974,0.6718766659498214,False,229.45454545454547,False,False,False,False,False,False,False
Oligo6810,0.8402282357215881,0.31297905519604685,False,148.54545454545453,False,False,False,False,False,False,False
Oligo6813,0.8978571355342865,0.3587202414870262,False,49.90909090909091,False,False,False,False,False,False,False
Oligo6815,0.7455444693565368,0.2973502427339554,False,125.0,False,False,False,False,False,False,False
Oligo6816,0.8572294890880585,0.23925771042704583,False,108.27272727272728,False,False,False,False,False,False,False
Oligo6817,0.7464297115802765,0.2780042000114918,False,193.3636363636364,False,False,False,False,False,False,False
Oligo6820,0.7070186138153076,0.2643358543515205,False,538.4545454545455,False,False,False,False,False,False,False
Oligo6824,0.0,0.0,False,0.0,False,False,False,False,False,False,False
Oligo6825,0.7891000807285309,0.029136457666754722,False,44.36363636363637,False,False,False,False,False,False,False
Oligo6827,0.6289615660905838,0.04539084448479116,False,745.0,False,False,False,False,False,False,False
Oligo6828,0.723574185371399,0.16508270129561425,False,371.54545454545456,False,False,False,False,False,False,False
Oligo6829,0.8443975567817688,0.3593656808137894,False,907.4545454545456,False,False,False,False,False,False,False
Oligo6830,0.7503720045089721,0.28635239154100417,True,2445.454545454545,False,False,False,False,False,False,False
Oligo6832,0.760535192489624,0.3963577151298523,False,2243.454545454545,False,False,False,False,False,True,True
Oligo6834,0.9313605308532715,0.7789512693881988,False,154.63636363636363,False,False,False,False,False,False,False
Oligo6837,0.7,0.0,False,5.545454545454546,False,False,False,False,False,False,False
Oligo6838,0.634850126504898,0.4045562714338303,False,46.54545454545455,False,False,False,False,False,False,False
Oligo6839,0.7436523050069809,0.0593995463103056,False,110.36363636363636,False,False,False,False,False,False,False
Oligo6840,0.7915757775306702,0.39101426005363465,False,1327.8181818181818,False,False,False,False,False,False,False
Oligo6842,0.7825549662113189,0.325041164457798,False,906.0,False,False,False,False,False,False,False
Oligo6843,0.2,0.0,False,0.3636363636363636,False,False,False,False,False,False,False
Oligo6845,0.31057415530085564,0.0,False,54.81818181818182,False,False,False,False,False,False,False
Oligo6850,0.8552979469299317,0.1729138633236289,False,107.63636363636364,False,False,False,False,False,False,False
Oligo6851,0.8340165555477143,0.13216009754687547,False,373.0,False,False,False,False,False,False,False
Oligo6852,0.7346927940845489,0.24070691615343093,False,247.9090909090909,False,False,False,False,False,False,False
Oligo6854,0.9471800565719605,0.73166463971138,False,238.0909090909091,False,False,False,False,False,False,False
Oligo6856,0.400384384393692,0.10526196248829364,False,101.0909090909091,False,False,False,False,False,False,False
Oligo6857,0.8097390115261078,0.47755310088396075,False,175.0,False,False,False,False,False,False,False
Oligo6858,0.8359603345394134,0.24987137392163278,False,76.81818181818181,False,False,False,False,False,False,False
Oligo6859,0.38901099339127543,0.0,False,12.454545454545457,False,False,False,False,False,False,False
Oligo6861,0.8827579319477081,0.3394552022218704,False,328.90909090909093,False,False,False,False,False,False,False
Oligo6862,0.6166952341794968,0.26872250363230704,False,224.45454545454547,False,False,False,False,False,False,False
Oligo6866,0.6369595065712929,0.016582087613642216,False,38.18181818181818,False,False,False,False,False,False,False
Oligo6871,0.7535463869571686,0.07931531574577093,False,189.54545454545453,False,False,False,False,False,False,False
Oligo6872,0.8827837824821472,0.0,False,98.72727272727272,False,False,False,False,False,False,False
Oligo6873,0.7206223368644714,0.0,False,22.727272727272727,False,False,False,False,False,False,False
Oligo6874,0.7556383848190308,0.10041798539459705,False,1308.6363636363635,False,False,False,False,False,False,False
Oligo6875,0.6097604781389236,0.05790701862424612,False,503.6363636363636,False,False,False,False,False,False,False
Oligo6878,0.6493420302867889,0.08869529366493226,False,752.0,False,False,False,False,False,False,False
Oligo6879,0.7387950778007507,0.09863481894135476,False,438.8181818181818,False,False,False,False,False,False,False
Oligo6880,0.71126030087471,0.03651515254750848,False,43.36363636363637,False,False,False,False,False,False,False
Oligo6881,0.7365877032279968,0.07868579495698214,False,132.9090909090909,False,False,False,False,False,False,False
Oligo6883,0.0,0.0,False,0.0,False,False,False,False,False,False,False
Oligo6885,0.6345409870147705,0.15820647701621054,False,1602.4545454545455,False,False,False,False,False,False,False
Oligo6886,0.9130007505416871,0.055441620480269196,False,1139.090909090909,False,False,False,False,False,False,False
Oligo6887,0.9265062093734742,0.0,False,83.0909090909091,False,False,False,False,False,False,False
Oligo6888,0.8414324223995209,0.41626581698656084,False,272.90909090909093,False,False,False,False,False,False,False
Oligo6889,0.4721755892038345,0.12882498130202294,False,368.7272727272728,False,False,False,False,False,False,False
Oligo6897,0.7352298319339752,0.5016071766614913,False,463.54545454545456,False,False,False,False,False,False,False
Oligo6898,0.7668617069721222,0.10160732828080654,False,914.0,False,False,False,False,False,False,False
Oligo6899,0.8161308765411377,0.07872168552130461,False,729.7272727272727,False,False,False,False,False,False,False
Oligo6900,0.4622284501791,0.06206227224320173,False,1516.8181818181818,False,False,False,False,False,False,False
Oligo6901,0.8430004417896271,0.14219934977591037,False,71.0909090909091,False,False,False,False,False,False,False
Oligo6902,0.8752511203289032,0.17179744318127632,False,196.27272727272728,False,False,False,False,False,False,False
Oligo6903,0.7342485964298249,0.0,False,247.0,False,False,False,False,False,False,False
Oligo6904,0.6334843188524246,0.2174425959587097,False,534.2727272727273,False,False,False,False,False,False,False
Oligo6908,0.6158804416656494,0.11788089126348496,False,46.09090909090909,False,False,False,False,False,False,False
Oligo6910,0.0,0.0,False,0.0,False,False,False,False,False,False,False
Oligo6913,0.7631756037473678,0.0,False,20.63636363636364,False,False,False,False,False,False,False
Oligo6915,0.8684836745262146,0.0,False,129.36363636363637,False,False,False,False,False,False,False
Oligo6918,0.6340216875076294,0.2785073839128017,False,94.45454545454544,False,False,False,False,False,False,False
Oligo6919,0.9166726231575012,0.4769616395235062,False,1788.3636363636365,False,False,False,False,False,False,False
Oligo6925,0.9061744213104248,0.6649287551641464,False,2017.5454545454545,False,False,False,False,False,False,True
